analysis_id,application_id,ai_score,skills_matched,skill_gaps,experience_years,experience_level,education,certifications,reasoning,analysis_completed_at
11103,11176,71.8,"[""secure SDLC"", ""vulnerability analysis"", ""threat modeling"", ""static analysis""]","[""application security"", ""secure code review"", ""software risk assessment""]",1,entry,Bachelor's degree in Computer Science,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11104,11177,57,"[""vulnerability analysis"", ""software risk assessment"", ""secure SDLC""]","[""application security"", ""secure code review"", ""static analysis"", ""threat modeling""]",0,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11105,11178,79,"[""software risk assessment"", ""secure code review"", ""secure SDLC"", ""vulnerability analysis"", ""application security""]","[""static analysis"", ""threat modeling""]",3,mid,Bachelor's degree in Cybersecurity,"[""CSSLP""]",,2025-11-24 03:20:19
11106,11179,69.6,"[""threat modeling"", ""software risk assessment"", ""static analysis"", ""secure SDLC""]","[""application security"", ""secure code review"", ""vulnerability analysis""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11107,11180,79,"[""vulnerability analysis"", ""threat modeling"", ""software risk assessment"", ""secure code review"", ""static analysis""]","[""application security"", ""secure SDLC""]",4,mid,Bachelor's degree in Computer Science,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11108,11181,79,"[""threat modeling"", ""application security"", ""vulnerability analysis"", ""secure SDLC"", ""secure code review""]","[""static analysis"", ""software risk assessment""]",2,entry,Bachelor's degree in Information Technology,"[""CSSLP""]",,2025-11-24 03:20:19
11109,11182,71.8,"[""software risk assessment"", ""application security"", ""secure code review"", ""threat modeling""]","[""static analysis"", ""vulnerability analysis"", ""secure SDLC""]",1,entry,Master's degree in Information Security,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11110,11183,79,"[""threat modeling"", ""secure code review"", ""static analysis"", ""software risk assessment"", ""secure SDLC""]","[""application security"", ""vulnerability analysis""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11111,11184,79,"[""secure code review"", ""vulnerability analysis"", ""application security"", ""secure SDLC"", ""software risk assessment""]","[""static analysis"", ""threat modeling""]",1,entry,Associate's degree in Cybersecurity,"[""CSSLP""]",,2025-11-24 03:20:19
11112,11185,79,"[""secure code review"", ""secure SDLC"", ""software risk assessment"", ""application security"", ""vulnerability analysis""]","[""static analysis"", ""threat modeling""]",2,entry,Master's degree in Information Security,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11113,11186,71.8,"[""secure SDLC"", ""threat modeling"", ""secure code review"", ""application security""]","[""static analysis"", ""vulnerability analysis"", ""software risk assessment""]",2,entry,Bachelor's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11114,11187,76.7,"[""secure code review"", ""secure SDLC"", ""software risk assessment"", ""vulnerability analysis"", ""threat modeling""]","[""application security"", ""static analysis""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11115,11188,79,"[""secure SDLC"", ""vulnerability analysis"", ""threat modeling"", ""secure code review"", ""static analysis""]","[""application security"", ""software risk assessment""]",1,entry,Bachelor's degree in Cybersecurity,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11116,11189,79,"[""secure code review"", ""vulnerability analysis"", ""threat modeling"", ""software risk assessment"", ""secure SDLC""]","[""application security"", ""static analysis""]",2,entry,Master's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11117,11190,69.6,"[""secure code review"", ""application security"", ""vulnerability analysis"", ""threat modeling""]","[""static analysis"", ""secure SDLC"", ""software risk assessment""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11118,11191,71.8,"[""threat modeling"", ""static analysis"", ""secure code review"", ""vulnerability analysis""]","[""application security"", ""secure SDLC"", ""software risk assessment""]",3,mid,Master's degree in Information Security,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11119,11192,71.8,"[""secure code review"", ""threat modeling"", ""vulnerability analysis"", ""application security""]","[""static analysis"", ""secure SDLC"", ""software risk assessment""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11120,11193,71.8,"[""secure code review"", ""threat modeling"", ""static analysis"", ""vulnerability analysis""]","[""application security"", ""secure SDLC"", ""software risk assessment""]",1,entry,Bachelor's degree in Information Technology,"[""CSSLP""]",,2025-11-24 03:20:19
11121,11194,71.8,"[""software risk assessment"", ""application security"", ""secure code review"", ""static analysis""]","[""threat modeling"", ""vulnerability analysis"", ""secure SDLC""]",4,mid,Associate's degree in Cybersecurity,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11122,11195,79,"[""vulnerability analysis"", ""secure SDLC"", ""secure code review"", ""threat modeling"", ""application security""]","[""static analysis"", ""software risk assessment""]",1,entry,Bachelor's degree in Cybersecurity,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11123,11196,71.8,"[""static analysis"", ""software risk assessment"", ""secure code review"", ""vulnerability analysis""]","[""application security"", ""threat modeling"", ""secure SDLC""]",3,mid,Bachelor's degree in Computer Science,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11124,11197,88.4,"[""threat modeling"", ""application security"", ""vulnerability analysis"", ""secure code review"", ""software risk assessment"", ""secure SDLC""]","[""static analysis""]",1,entry,Bachelor's degree in Information Technology,"[""CompTIA PenTest+"", ""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11125,11198,71.8,"[""secure SDLC"", ""threat modeling"", ""vulnerability analysis"", ""secure code review""]","[""application security"", ""static analysis"", ""software risk assessment""]",1,entry,Master's degree in Information Security,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11126,11199,69.6,"[""application security"", ""secure SDLC"", ""software risk assessment"", ""secure code review""]","[""static analysis"", ""threat modeling"", ""vulnerability analysis""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11127,11200,86.1,"[""secure SDLC"", ""secure code review"", ""vulnerability analysis"", ""application security"", ""threat modeling"", ""static analysis""]","[""software risk assessment""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11128,11201,71.8,"[""application security"", ""secure SDLC"", ""software risk assessment"", ""vulnerability analysis""]","[""secure code review"", ""static analysis"", ""threat modeling""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
11129,11202,71.8,"[""threat modeling"", ""secure SDLC"", ""application security"", ""static analysis""]","[""secure code review"", ""vulnerability analysis"", ""software risk assessment""]",4,mid,Bachelor's degree in Computer Science,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11130,11203,69.6,"[""vulnerability analysis"", ""software risk assessment"", ""threat modeling"", ""secure SDLC""]","[""application security"", ""secure code review"", ""static analysis""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11131,11204,79,"[""static analysis"", ""secure code review"", ""software risk assessment"", ""vulnerability analysis"", ""application security""]","[""threat modeling"", ""secure SDLC""]",1,entry,Bachelor's degree in Information Technology,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11132,11205,69.6,"[""secure SDLC"", ""static analysis"", ""threat modeling"", ""secure code review""]","[""application security"", ""vulnerability analysis"", ""software risk assessment""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11133,11206,69.6,"[""application security"", ""secure SDLC"", ""secure code review"", ""vulnerability analysis""]","[""static analysis"", ""threat modeling"", ""software risk assessment""]",3,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11134,11207,79,"[""threat modeling"", ""secure code review"", ""software risk assessment"", ""application security"", ""vulnerability analysis""]","[""static analysis"", ""secure SDLC""]",2,entry,Bachelor's degree in Cybersecurity,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11135,11208,71.8,"[""static analysis"", ""secure SDLC"", ""vulnerability analysis"", ""software risk assessment""]","[""application security"", ""secure code review"", ""threat modeling""]",4,mid,Master's degree in Information Security,"[""CSSLP""]",,2025-11-24 03:20:19
11136,11209,79,"[""secure code review"", ""software risk assessment"", ""static analysis"", ""secure SDLC"", ""vulnerability analysis""]","[""application security"", ""threat modeling""]",2,entry,Master's degree in Information Security,"[""CSSLP""]",,2025-11-24 03:20:19
11137,11210,69.6,"[""vulnerability analysis"", ""software risk assessment"", ""threat modeling"", ""application security""]","[""secure code review"", ""static analysis"", ""secure SDLC""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11138,11211,88.4,"[""threat modeling"", ""secure code review"", ""vulnerability analysis"", ""secure SDLC"", ""application security"", ""static analysis""]","[""software risk assessment""]",4,mid,Bachelor's degree in Computer Science,"[""Vendor secure development certifications"", ""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11139,11212,79,"[""secure code review"", ""secure SDLC"", ""software risk assessment"", ""vulnerability analysis"", ""threat modeling""]","[""application security"", ""static analysis""]",3,mid,Bachelor's degree in Cybersecurity,"[""CSSLP""]",,2025-11-24 03:20:19
11140,11213,64.2,"[""secure SDLC"", ""secure code review"", ""threat modeling"", ""application security""]","[""static analysis"", ""vulnerability analysis"", ""software risk assessment""]",0,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11141,11214,69.6,"[""secure code review"", ""secure SDLC"", ""application security"", ""threat modeling""]","[""static analysis"", ""vulnerability analysis"", ""software risk assessment""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11142,11215,71.8,"[""vulnerability analysis"", ""secure SDLC"", ""static analysis"", ""secure code review""]","[""application security"", ""threat modeling"", ""software risk assessment""]",1,entry,Master's degree in Cybersecurity,"[""CSSLP""]",,2025-11-24 03:20:19
11143,11216,88.4,"[""secure code review"", ""vulnerability analysis"", ""secure SDLC"", ""threat modeling"", ""application security"", ""software risk assessment""]","[""static analysis""]",4,mid,Bachelor's degree in Information Technology,"[""Vendor secure development certifications"", ""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11144,11217,71.8,"[""software risk assessment"", ""vulnerability analysis"", ""threat modeling"", ""secure code review""]","[""application security"", ""static analysis"", ""secure SDLC""]",3,mid,Master's degree in Cybersecurity,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
11145,11218,62.4,"[""vulnerability analysis"", ""application security"", ""secure SDLC""]","[""secure code review"", ""static analysis"", ""threat modeling"", ""software risk assessment""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11146,11219,69.6,"[""application security"", ""secure code review"", ""secure SDLC"", ""threat modeling""]","[""static analysis"", ""vulnerability analysis"", ""software risk assessment""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11147,11220,79,"[""secure SDLC"", ""vulnerability analysis"", ""software risk assessment"", ""static analysis"", ""secure code review""]","[""application security"", ""threat modeling""]",3,mid,Bachelor's degree in Computer Science,"[""GIAC GWAPT or GSSP""]",,2025-11-24 03:20:19
11148,11221,86.1,"[""vulnerability analysis"", ""threat modeling"", ""application security"", ""secure code review"", ""static analysis"", ""secure SDLC""]","[""software risk assessment""]",2,entry,Associate's degree in Cybersecurity,"[""Vendor secure development certifications""]",,2025-11-24 03:20:19
